label	term	score	rank
PMID_27250695_Family_4_patient_5_it-prompt.txt	MONDO:0009861	0.3333333333333333	3
PMID_27250695_Family_4_patient_5_it-prompt.txt	MONDO:0013659	0.25	4
PMID_27250695_Family_4_patient_5_it-prompt.txt	MONDO:0016033	0.2	5
PMID_22428873_P3_it-prompt.txt	MONDO:0008287	1.0	1
PMID_22428873_P3_it-prompt.txt	MONDO:0015229	0.5	2
PMID_22428873_P3_it-prompt.txt	MONDO:0007804	0.3333333333333333	3
STX_25131622_Subject_71_it-prompt.txt	MONDO:0006497	1.0	1
STX_25131622_Subject_71_it-prompt.txt	MONDO:0008840	0.5	2
STX_25131622_Subject_71_it-prompt.txt	MONDO:0007113	0.3333333333333333	3
STX_25131622_Subject_71_it-prompt.txt	MONDO:0018772	0.25	4
STX_25131622_Subject_71_it-prompt.txt	MONDO:0010714	0.2	5
PMID_16783569_V_1_it-prompt.txt	MONDO:0008999	1.0	1
PMID_16783569_V_1_it-prompt.txt	MONDO:0007405	0.5	2
PMID_16783569_V_1_it-prompt.txt	MONDO:0001586	0.3333333333333333	3
PMID_16783569_V_1_it-prompt.txt	MONDO:0010035	0.25	4
PMID_16783569_V_1_it-prompt.txt	MONDO:0015229	0.2	5
PMID_34521999_10_it-prompt.txt	MONDO:0008434	1.0	1
PMID_34521999_10_it-prompt.txt	MONDO:0008684	0.5	2
PMID_34521999_10_it-prompt.txt	MONDO:0027407	0.3333333333333333	3
PMID_34521999_10_it-prompt.txt	MONDO:0009341	0.25	4
PMID_34521999_10_it-prompt.txt	MONDO:0010726	0.2	5
PMID_39069253_individual_39_Brady_et_al_it-prompt.txt	MONDO:0008300	1.0	1
PMID_39069253_individual_39_Brady_et_al_it-prompt.txt	MONDO:0007113	0.5	2
PMID_39069253_individual_39_Brady_et_al_it-prompt.txt	MONDO:0007404	0.3333333333333333	3
PMID_39069253_individual_39_Brady_et_al_it-prompt.txt	MONDO:0008678	0.25	4
PMID_39069253_individual_39_Brady_et_al_it-prompt.txt	MONDO:0008434	0.2	5
PMID_21217753_Fam_1_III_13_it-prompt.txt	MONDO:0018954	1.0	1
PMID_21217753_Fam_1_III_13_it-prompt.txt	MONDO:0016469	0.5	2
PMID_21217753_Fam_1_III_13_it-prompt.txt	MONDO:0007947	0.3333333333333333	3
PMID_21217753_Fam_1_III_13_it-prompt.txt	MONDO:0019354	0.25	4
PMID_21217753_Fam_1_III_13_it-prompt.txt	MONDO:0016175	0.2	5
PMID_33731876_fam77_it-prompt.txt	MONDO:0005090	1.0	1
PMID_33731876_fam77_it-prompt.txt	MONDO:0014092	0.5	2
PMID_33731876_fam77_it-prompt.txt	Bipolar disorder with psychotic features	0.3333333333333333	3
PMID_33731876_fam77_it-prompt.txt	MONDO:0004359	0.25	4
PMID_33731876_fam77_it-prompt.txt	Psychotic depression	0.2	5
STX_26648591_Patient_2_it-prompt.txt	MONDO:0010726	1.0	1
STX_26648591_Patient_2_it-prompt.txt	MONDO:0100039	0.5	2
STX_26648591_Patient_2_it-prompt.txt	MONDO:0007113	0.3333333333333333	3
STX_26648591_Patient_2_it-prompt.txt	MONDO:0010568	0.25	4
STX_26648591_Patient_2_it-prompt.txt	MONDO:0012589	0.2	5
PMID_37196654_Individual_25_it-prompt.txt	MONDO:0010035	1.0	1
PMID_37196654_Individual_25_it-prompt.txt	MONDO:0008678	0.5	2
PMID_37196654_Individual_25_it-prompt.txt	MONDO:0008999	0.3333333333333333	3
PMID_37196654_Individual_25_it-prompt.txt	MONDO:0007843	0.25	4
PMID_37196654_Individual_25_it-prompt.txt	MONDO:0012589	0.2	5
PMID_20082460_case_7_it-prompt.txt	MONDO:0010589	1.0	1
PMID_20082460_case_7_it-prompt.txt	MONDO:0019188	0.5	2
PMID_20082460_case_7_it-prompt.txt	MONDO:0018997	0.3333333333333333	3
PMID_20082460_case_7_it-prompt.txt	MONDO:0007843	0.25	4
PMID_20082460_case_7_it-prompt.txt	MONDO:0019499	0.2	5
PMID_34722527_individual_individual_1_Li_Huang_Moleculargenet_it-prompt.txt	MONDO:0007947	1.0	1
PMID_34722527_individual_individual_1_Li_Huang_Moleculargenet_it-prompt.txt	MONDO:0020066	0.5	2
PMID_34722527_individual_individual_1_Li_Huang_Moleculargenet_it-prompt.txt	MONDO:0018975	0.3333333333333333	3
PMID_34722527_individual_individual_1_Li_Huang_Moleculargenet_it-prompt.txt	MONDO:0019350	0.25	4
PMID_34722527_individual_individual_1_Li_Huang_Moleculargenet_it-prompt.txt	MONDO:0010679	0.2	5
PMID_36446582_Gnazzo_2020_P24_it-prompt.txt	MONDO:0010035	1.0	1
PMID_36446582_Gnazzo_2020_P24_it-prompt.txt	MONDO:0016033	0.5	2
PMID_36446582_Gnazzo_2020_P24_it-prompt.txt	MONDO:0008678	0.3333333333333333	3
PMID_36446582_Gnazzo_2020_P24_it-prompt.txt	MONDO:0007843	0.25	4
PMID_36446582_Gnazzo_2020_P24_it-prompt.txt	MONDO:0019188	0.2	5
STX_G3_P37_it-prompt.txt	MONDO:0018097	1.0	1
STX_G3_P37_it-prompt.txt	MONDO:0100062	0.5	2
STX_G3_P37_it-prompt.txt	MONDO:0010568	0.3333333333333333	3
STX_G3_P37_it-prompt.txt	MONDO:0016532	0.25	4
STX_G3_P37_it-prompt.txt	MONDO:0100039	0.2	5
PMID_34722527_individual_MOL1124_4_8_Beryozkin_Current_it-prompt.txt	MONDO:0019200	1.0	1
PMID_34722527_individual_MOL1124_4_8_Beryozkin_Current_it-prompt.txt	MONDO:0019501	0.5	2
PMID_34722527_individual_MOL1124_4_8_Beryozkin_Current_it-prompt.txt	MONDO:0010788	0.3333333333333333	3
PMID_34722527_individual_MOL1124_4_8_Beryozkin_Current_it-prompt.txt	MONDO:0011458	0.25	4
PMID_34722527_individual_MOL1124_4_8_Beryozkin_Current_it-prompt.txt	MONDO:0010557	0.2	5
PMID_37196654_Individual_61__MSSNG_MT_48_3__it-prompt.txt	MONDO:0005260	1.0	1
PMID_37196654_Individual_61__MSSNG_MT_48_3__it-prompt.txt	MONDO:0010726	0.5	2
PMID_37196654_Individual_61__MSSNG_MT_48_3__it-prompt.txt	MONDO:0010383	0.3333333333333333	3
PMID_37196654_Individual_61__MSSNG_MT_48_3__it-prompt.txt	MONDO:0001734	0.25	4
PMID_37196654_Individual_61__MSSNG_MT_48_3__it-prompt.txt	MONDO:0018975	0.2	5
PMID_33731876_fam316_it-prompt.txt	MONDO:0100135	1.0	1
PMID_33731876_fam316_it-prompt.txt	MONDO:0016532	0.5	2
PMID_33731876_fam316_it-prompt.txt	MONDO:0018097	0.3333333333333333	3
PMID_33731876_fam316_it-prompt.txt	MONDO:0100062	0.25	4
PMID_33731876_fam316_it-prompt.txt	MONDO:0015346	0.2	5
PMID_36446582_Ockeloen2015_P6_it-prompt.txt	MONDO:0008434	1.0	1
PMID_36446582_Ockeloen2015_P6_it-prompt.txt	MONDO:0008678	0.5	2
PMID_36446582_Ockeloen2015_P6_it-prompt.txt	MONDO:0018923	0.3333333333333333	3
PMID_36446582_Ockeloen2015_P6_it-prompt.txt	MONDO:0007113	0.25	4
PMID_36446582_Ockeloen2015_P6_it-prompt.txt	MONDO:0008999	0.2	5
PMID_29217778_P4_US2_it-prompt.txt	MONDO:0019391	1.0	1
PMID_29217778_P4_US2_it-prompt.txt	MONDO:0018542	0.5	2
PMID_29217778_P4_US2_it-prompt.txt	MONDO:0044204	0.3333333333333333	3
PMID_29217778_P4_US2_it-prompt.txt	MONDO:0015780	0.25	4
PMID_29217778_P4_US2_it-prompt.txt	MONDO:0010797	0.2	5
PMID_12203992_B45_it-prompt.txt	MONDO:0007947	1.0	1
PMID_12203992_B45_it-prompt.txt	MONDO:0004737	0.5	2
PMID_12203992_B45_it-prompt.txt	MONDO:0018954	0.3333333333333333	3
PMID_12203992_B45_it-prompt.txt	MONDO:0016469	0.25	4
PMID_12203992_B45_it-prompt.txt	MONDO:0007363	0.2	5
PMID_34722527_individual_CR_F028_3_Leen_Abu_Safieh_Autozygome_guid_it-prompt.txt	MONDO:0007947	1.0	1
PMID_34722527_individual_CR_F028_3_Leen_Abu_Safieh_Autozygome_guid_it-prompt.txt	MONDO:0020066	0.5	2
PMID_34722527_individual_CR_F028_3_Leen_Abu_Safieh_Autozygome_guid_it-prompt.txt	MONDO:0018975	0.3333333333333333	3
PMID_34722527_individual_CR_F028_3_Leen_Abu_Safieh_Autozygome_guid_it-prompt.txt	MONDO:0019350	0.25	4
PMID_34722527_individual_CR_F028_3_Leen_Abu_Safieh_Autozygome_guid_it-prompt.txt	MONDO:0010679	0.2	5
PMID_28132690_Family_C_II_1_it-prompt.txt	MONDO:0001586	1.0	1
PMID_28132690_Family_C_II_1_it-prompt.txt	MONDO:0001586	0.5	2
PMID_28132690_Family_C_II_1_it-prompt.txt	MONDO:0019349	0.3333333333333333	3
PMID_28132690_Family_C_II_1_it-prompt.txt	MONDO:0010383	0.25	4
PMID_33731876_fam385_it-prompt.txt	MONDO:0100135	1.0	1
PMID_33731876_fam385_it-prompt.txt	MONDO:0016532	0.5	2
PMID_33731876_fam385_it-prompt.txt	MONDO:0016022	0.3333333333333333	3
PMID_33731876_fam385_it-prompt.txt	MONDO:0100062	0.25	4
PMID_33731876_fam385_it-prompt.txt	Doose syndrome (Myoclonic-Astatic Epilepsy)	0.2	5
PMID_33731876_fam385_it-prompt.txt	Rett syndrome (in females)	0.16666666666666666	6
PMID_33731876_fam385_it-prompt.txt	MONDO:0018097	0.14285714285714285	7
PMID_24736735_G088__it-prompt.txt	MONDO:0008287	1.0	1
PMID_24736735_G088__it-prompt.txt	MONDO:0007804	0.5	2
PMID_24736735_G088__it-prompt.txt	MONDO:0015229	0.3333333333333333	3
PMID_24736735_G088__it-prompt.txt	MONDO:0007041	0.25	4
PMID_24736735_G088__it-prompt.txt	MONDO:0019188	0.2	5
PMID_36208065_7_year_old_female_it-prompt.txt	MONDO:0018997	1.0	1
PMID_36208065_7_year_old_female_it-prompt.txt	MONDO:0010035	0.5	2
PMID_36208065_7_year_old_female_it-prompt.txt	MONDO:0008678	0.3333333333333333	3
PMID_36208065_7_year_old_female_it-prompt.txt	MONDO:0008965	0.25	4
PMID_36208065_7_year_old_female_it-prompt.txt	MONDO:0018923	0.2	5
PMID_21217753_Fam_1_V_3_it-prompt.txt	MONDO:0007523	1.0	1
PMID_21217753_Fam_1_V_3_it-prompt.txt	MONDO:0007947	0.5	2
PMID_21217753_Fam_1_V_3_it-prompt.txt	MONDO:0019019	0.3333333333333333	3
PMID_21217753_Fam_1_V_3_it-prompt.txt	MONDO:0019354	0.25	4
PMID_21217753_Fam_1_V_3_it-prompt.txt	MONDO:0018954	0.2	5
STX_G3_P19_it-prompt.txt	MONDO:0018097	1.0	1
STX_G3_P19_it-prompt.txt	MONDO:0100135	0.5	2
STX_G3_P19_it-prompt.txt	MONDO:0016532	0.3333333333333333	3
STX_G3_P19_it-prompt.txt	MONDO:0010568	0.25	4
STX_G3_P19_it-prompt.txt	MONDO:0001734	0.2	5
PMID_36586412_25_it-prompt.txt	MONDO:0010383	1.0	1
PMID_36586412_25_it-prompt.txt	MONDO:0957397	0.5	2
PMID_36586412_25_it-prompt.txt	Rett syndrome (less likely in males)	0.3333333333333333	3
PMID_36586412_25_it-prompt.txt	MONDO:0007113	0.25	4
PMID_36586412_25_it-prompt.txt	MONDO:0008434	0.2	5
PMID_36446582_Willemsen2010_P4_it-prompt.txt	MONDO:0010383	1.0	1
PMID_36446582_Willemsen2010_P4_it-prompt.txt	MONDO:0014361	0.5	2
PMID_36446582_Willemsen2010_P4_it-prompt.txt	MONDO:0008608	0.3333333333333333	3
PMID_36446582_Willemsen2010_P4_it-prompt.txt	MONDO:0018923	0.25	4
PMID_36446582_Willemsen2010_P4_it-prompt.txt	MONDO:0008678	0.2	5
PMID_25477417_F9_1_it-prompt.txt	MONDO:0015612	1.0	1
PMID_25477417_F9_1_it-prompt.txt	MONDO:0015231	0.5	2
PMID_25477417_F9_1_it-prompt.txt	MONDO:0017624	0.3333333333333333	3
PMID_25477417_F9_1_it-prompt.txt	MONDO:0009067	0.25	4
PMID_36446582_KBG56_it-prompt.txt	MONDO:0016033	1.0	1
PMID_36446582_KBG56_it-prompt.txt	MONDO:0019188	0.5	2
PMID_36446582_KBG56_it-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_36446582_KBG56_it-prompt.txt	MONDO:0007843	0.25	4
PMID_36446582_KBG56_it-prompt.txt	MONDO:0018997	0.2	5
PMID_25835445_8_III_1__it-prompt.txt	MONDO:0007523	1.0	1
PMID_25835445_8_III_1__it-prompt.txt	MONDO:0007947	0.5	2
PMID_25835445_8_III_1__it-prompt.txt	MONDO:0018954	0.3333333333333333	3
PMID_25835445_8_III_1__it-prompt.txt	MONDO:0019354	0.25	4
PMID_25835445_8_III_1__it-prompt.txt	MONDO:0007363	0.2	5
PMID_14531790_F762_individual_IV_1_it-prompt.txt	MONDO:0008263	1.0	1
PMID_14531790_F762_individual_IV_1_it-prompt.txt	MONDO:0018965	0.5	2
PMID_14531790_F762_individual_IV_1_it-prompt.txt	MONDO:0005342	0.3333333333333333	3
PMID_14531790_F762_individual_IV_1_it-prompt.txt	MONDO:0001184	0.25	4
PMID_14531790_F762_individual_IV_1_it-prompt.txt	MONDO:0024633	0.2	5
STX_P_05_it-prompt.txt	MONDO:0018097	1.0	1
STX_P_05_it-prompt.txt	MONDO:0100062	0.5	2
STX_P_05_it-prompt.txt	MONDO:0016532	0.3333333333333333	3
STX_P_05_it-prompt.txt	MONDO:0010568	0.25	4
STX_P_05_it-prompt.txt	MONDO:0010726	0.2	5
STX_P_05_it-prompt.txt	MONDO:0024457	0.16666666666666666	6
STX_P_05_it-prompt.txt	MONDO:0100135	0.14285714285714285	7
PMID_21217753_Fam_1_III_2_it-prompt.txt	MONDO:0007524	1.0	1
PMID_21217753_Fam_1_III_2_it-prompt.txt	MONDO:0007947	0.5	2
PMID_21217753_Fam_1_III_2_it-prompt.txt	MONDO:0018954	0.3333333333333333	3
PMID_21217753_Fam_1_III_2_it-prompt.txt	MONDO:0019019	0.25	4
PMID_21217753_Fam_1_III_2_it-prompt.txt	MONDO:0024308	0.2	5
PMID_15266616_105_it-prompt.txt	MONDO:0007042	1.0	1
PMID_15266616_105_it-prompt.txt	MONDO:0011274	0.5	2
PMID_15266616_105_it-prompt.txt	MONDO:0007043	0.3333333333333333	3
PMID_15266616_105_it-prompt.txt	MONDO:0044315	0.25	4
PMID_15266616_105_it-prompt.txt	MONDO:0007041	0.2	5
STX_28944233_272650_it-prompt.txt	MONDO:0007113	1.0	1
STX_28944233_272650_it-prompt.txt	MONDO:0010726	0.5	2
STX_28944233_272650_it-prompt.txt	MONDO:0100135	0.3333333333333333	3
STX_28944233_272650_it-prompt.txt	MONDO:0008434	0.25	4
STX_28944233_272650_it-prompt.txt	MONDO:0010383	0.2	5
PMID_33731876_fam59_it-prompt.txt	MONDO:0010568	1.0	1
PMID_33731876_fam59_it-prompt.txt	MONDO:0100135	0.5	2
PMID_33731876_fam59_it-prompt.txt	MONDO:0016532	0.3333333333333333	3
PMID_33731876_fam59_it-prompt.txt	MONDO:0010726	0.25	4
PMID_33731876_fam59_it-prompt.txt	MONDO:0007113	0.2	5
PMID_34641913_Case_presentation_it-prompt.txt	MONDO:0010726	1.0	1
PMID_34641913_Case_presentation_it-prompt.txt	MONDO:0010383	0.5	2
PMID_34641913_Case_presentation_it-prompt.txt	MONDO:0007113	0.3333333333333333	3
PMID_34641913_Case_presentation_it-prompt.txt	MONDO:0005260	0.25	4
PMID_34641913_Case_presentation_it-prompt.txt	MONDO:0016033	0.2	5
